filename,width,height,class,xmin,ymin,xmax,ymax
6008_014_png.rf.e04434c703ed06e00e50ab5fd08ff77b.jpg,2544,3300,table,172,1210,2408,2649
61_199_jpg.rf.27c91d28db6812608ada6dc735ba9bec.jpg,699,984,table,106,203,589,300
61_199_jpg.rf.27c91d28db6812608ada6dc735ba9bec.jpg,699,984,table,102,472,595,641
73_96_jpg.rf.23c231af1f4facf7805ca7dc2d48f251.jpg,664,936,table,49,101,609,269
73_96_jpg.rf.23c231af1f4facf7805ca7dc2d48f251.jpg,664,936,table,49,490,608,713
6580_091_png.rf.cd65d5f8953f4abddc8e549e1712dd5f.jpg,2544,3300,table,305,374,2266,1595
77_141_jpg.rf.41e1b3f8632ee2b94bf0f0602a82bc8f.jpg,589,862,table,14,33,569,299
77_141_jpg.rf.41e1b3f8632ee2b94bf0f0602a82bc8f.jpg,589,862,table,14,643,569,825
6294_128_png.rf.237b9cd22b39c2e592567fa2aca33378.jpg,2552,3300,table,256,670,2230,1395
6294_128_png.rf.237b9cd22b39c2e592567fa2aca33378.jpg,2552,3300,table,627,2435,1847,3059
61_200_jpg.rf.f0b70054bbffa98c9977abafbaa949ec.jpg,699,984,table,95,118,602,288
75_23_jpg.rf.c0f8e79c781ce2c0cacadb2d726044c1.jpg,563,794,table,13,211,388,538
10-1-1-6-2248_12_jpg.rf.f6d1aefd87b72b0e90c2aae1e4e58803.jpg,793,1123,table,163,224,623,483
10-1-1-6-2248_12_jpg.rf.f6d1aefd87b72b0e90c2aae1e4e58803.jpg,793,1123,table,163,644,622,903
74_82_jpg.rf.b72312c0fabacc8fc8b06be9e20238c6.jpg,589,913,table,14,84,569,158
74_82_jpg.rf.b72312c0fabacc8fc8b06be9e20238c6.jpg,589,913,table,14,314,568,363
10-1-1-7-2123_3_jpg.rf.02f97f06b916c22ce12824fa8b0e1a9a.jpg,816,1056,table,103,829,723,971
77_11_jpg.rf.6811bb4f3efd1aba42415a0e210559b6.jpg,589,862,table,13,34,568,229
7_246_jpg.rf.a36821e55160c6a4e056a64484fe7c5d.jpg,623,836,table,60,88,557,196
10-1-1-6-2223_6_jpg.rf.51611333639bd0fe7d0bb6f9375178fb.jpg,794,1123,table,100,82,697,186
10-1-1-6-2223_6_jpg.rf.51611333639bd0fe7d0bb6f9375178fb.jpg,794,1123,table,97,252,710,524
6583_055_png.rf.4c0993c70f2ccd172b729c6c529bb23f.jpg,2544,3300,table,210,402,2213,1162
6583_055_png.rf.4c0993c70f2ccd172b729c6c529bb23f.jpg,2544,3300,table,210,1552,2213,2262
73_98_jpg.rf.b9d4ea30469839dc0eb59e45db8b3a25.jpg,664,936,table,49,101,609,289
73_98_jpg.rf.b9d4ea30469839dc0eb59e45db8b3a25.jpg,664,936,table,49,596,609,810
10-1-1-7-2101_27_jpg.rf.e13a30d4c1557a1f97817200b379b025.jpg,793,1123,table,88,148,701,758
6286_013_png.rf.ff4e00f4a80a5b3c2a240cd73c16f3a1.jpg,2544,3300,table,172,2024,2290,2906
10-1-1-6-2234_17_jpg.rf.6a37b4a5e196f57df2baba1252bdd4f3.jpg,793,1123,table,231,108,584,479
73_143_jpg.rf.011ab6bced096c126652b1d0d673b01a.jpg,664,936,table,49,100,607,524
10-1-1-6-2243_7_jpg.rf.c09c22bf113c2e66ab98f348b08cd9ac.jpg,793,1123,table,168,661,624,817
75_22_jpg.rf.37a3dbac6cfe6fa96650d66979692a8d.jpg,563,794,table,13,212,389,677
61_219_jpg.rf.f0676062befdf4a29ff1e158d7aaf24d.jpg,699,984,table,69,247,629,724
80_286_jpg.rf.1b42c75fd682b5bd0f22c515f2d613e5.jpg,589,896,table,12,69,572,215
80_286_jpg.rf.1b42c75fd682b5bd0f22c515f2d613e5.jpg,589,896,table,12,248,571,395
80_286_jpg.rf.1b42c75fd682b5bd0f22c515f2d613e5.jpg,589,896,table,12,428,571,574
80_286_jpg.rf.1b42c75fd682b5bd0f22c515f2d613e5.jpg,589,896,table,12,607,571,753
6580_125_png.rf.c5195e7edc8e56b4b1f5a7d49742cce5.jpg,3304,2550,table,299,410,2982,1829
10-1-1-6-2248_9_jpg.rf.82422601ae9dcfc5ee18a2f1102f8fad.jpg,793,1123,table,187,633,605,889
10-1-1-6-2249_12_jpg.rf.0f684bc694aa11a6fba4790e404924c4.jpg,816,1056,table,177,322,633,415
10-1-1-6-2249_12_jpg.rf.0f684bc694aa11a6fba4790e404924c4.jpg,816,1056,table,269,654,537,719
10-1-1-7-2127_7_jpg.rf.3bdd6f4c601c5c61b1820c25f845d45d.jpg,793,1123,table,80,71,732,229
10-1-1-6-2234_6_jpg.rf.bc9ddfdb45377d9d844a75386f269509.jpg,793,1123,table,122,109,690,306
80_30_jpg.rf.1e7afe7e9f59923a3fc935eaf6438e8f.jpg,589,896,table,68,589,475,710
80_30_jpg.rf.1e7afe7e9f59923a3fc935eaf6438e8f.jpg,589,896,table,146,350,436,491
8013_494_png.rf.112410b30e028f6042966b191794dbe9.jpg,2560,3300,table,190,1976,2290,3019
80_80_jpg.rf.049ffd36d6ffebeb57ea390f6e2c84b8.jpg,589,896,table,56,224,528,465
80_80_jpg.rf.049ffd36d6ffebeb57ea390f6e2c84b8.jpg,589,896,table,140,505,442,780
10-1-1-6-2314_6_jpg.rf.b7a2c4f247f19fa726caf7d899020e54.jpg,816,1056,table,78,94,380,164
10-1-1-6-2314_6_jpg.rf.b7a2c4f247f19fa726caf7d899020e54.jpg,816,1056,table,76,241,382,393
10-1-1-7-2127_4_jpg.rf.5115b6f6047aeae2654ca5bc425f9f76.jpg,793,1123,table,169,80,640,320
10-1-1-7-2127_4_jpg.rf.5115b6f6047aeae2654ca5bc425f9f76.jpg,793,1123,table,152,398,656,900
80_223_jpg.rf.9b1d8f37bbe78d25b293555caf747704.jpg,589,896,table,12,285,572,624
8024_015_png.rf.f7004e4ebf609c6b4ee789f0ddb373d1.jpg,2560,3312,table,203,650,1931,1605
10-1-1-6-2314_5_jpg.rf.4d026fd37894efb2ed542427905ab8c9.jpg,816,1056,table,483,93,674,148
10-1-1-6-2314_5_jpg.rf.4d026fd37894efb2ed542427905ab8c9.jpg,816,1056,table,472,219,685,274
10-1-1-6-2249_15_jpg.rf.27a4db90a5877b236ddbbfe643682eb4.jpg,816,1056,table,287,559,518,626
10-1-1-6-2249_15_jpg.rf.27a4db90a5877b236ddbbfe643682eb4.jpg,816,1056,table,266,152,540,229
10-1-1-7-2158_6_jpg.rf.39bb9e07a0ab6822c0d11d594dc30af0.jpg,816,1056,table,441,388,720,601
10-1-1-7-2158_6_jpg.rf.39bb9e07a0ab6822c0d11d594dc30af0.jpg,816,1056,table,87,891,372,957
10-1-1-7-2148_31_jpg.rf.60ddcf52c8d1eb9ec5bbc29509665873.jpg,794,1123,table,149,388,614,759
10-1-1-7-2101_28_jpg.rf.9468b8bb0d431823aa958b23e943ce35.jpg,793,1123,table,91,113,701,613
81_82_jpg.rf.1996840d6b69db1051a60635c29ad1e3.jpg,794,1126,table,114,607,672,844
81_82_jpg.rf.1996840d6b69db1051a60635c29ad1e3.jpg,794,1126,table,113,418,673,527
81_82_jpg.rf.1996840d6b69db1051a60635c29ad1e3.jpg,794,1126,table,112,260,675,337
81_82_jpg.rf.1996840d6b69db1051a60635c29ad1e3.jpg,794,1126,table,113,102,674,180
73_277_jpg.rf.1c1ba31e1ac634c3695c9d71af7e5b60.jpg,664,936,table,49,98,608,481
10-1-1-6-2340_8_jpg.rf.2914412784377face5d77a0ebcf320b9.jpg,793,1123,table,210,153,608,287
10-1-1-7-2137_6_jpg.rf.8c2915562cc7d988383204da367e1c00.jpg,792,1123,table,421,70,738,553
10-1-1-6-2255_5_jpg.rf.471e5ced25dd9c871d7b21a6aaf1ab5b.jpg,816,1056,table,442,733,719,827
10-1-1-7-2172_11_jpg.rf.c311d099151275301749e1df04276b5f.jpg,816,1056,table,170,174,644,388
8095_046_png.rf.b7036dd47c7ed62cbdeaacb11c251d09.jpg,2560,3300,table,1554,1821,2201,3027
10-1-1-7-2137_3_jpg.rf.e640849753368d4180e86e779447ba2f.jpg,792,1123,table,423,388,741,742
10-1-1-7-2137_3_jpg.rf.e640849753368d4180e86e779447ba2f.jpg,792,1123,table,71,69,359,419
10-1-1-7-2137_3_jpg.rf.e640849753368d4180e86e779447ba2f.jpg,792,1123,table,70,685,385,811
76_262_jpg.rf.a1db53b687527e2d97264b494291f763.jpg,576,887,table,11,81,556,826
10-1-1-34-7043_72_jpg.rf.2259e5afaf371cc60678a9831564a6f7.jpg,793,1123,table,86,129,668,358
10-1-1-6-2215_78_jpg.rf.0ab9fb97b9548d065a35b8e7f15efca2.jpg,793,1123,table,225,184,582,243
10-1-1-6-2215_78_jpg.rf.0ab9fb97b9548d065a35b8e7f15efca2.jpg,793,1123,table,175,335,633,487
10-1-1-34-3224_4_jpg.rf.84e3edb5bdb859b2514e2e2a16a661d6.jpg,816,1056,table,93,136,576,891
75_51_jpg.rf.45ac1cb8e62a359f4d03f359c58744b9.jpg,563,794,table,68,190,298,258
75_51_jpg.rf.45ac1cb8e62a359f4d03f359c58744b9.jpg,563,794,table,68,312,300,424
75_51_jpg.rf.45ac1cb8e62a359f4d03f359c58744b9.jpg,563,794,table,68,477,305,591
75_51_jpg.rf.45ac1cb8e62a359f4d03f359c58744b9.jpg,563,794,table,68,643,292,759
10-1-1-35-2056_3_jpg.rf.907745953ec3e8f15f0b8238d0c43db5.jpg,816,1056,table,72,409,391,544
10-1-1-6-2216_5_jpg.rf.b637dd2674c9bb082042bc36227e2b19.jpg,816,1056,table,423,121,728,224
10-1-1-6-2264_54_jpg.rf.d019dc98f3e15e79f417feb8e4379d7e.jpg,793,1123,table,119,338,687,525
10-1-1-33-5434_2_jpg.rf.257a2589ef75ee8d3a320b0b53427b98.jpg,793,1123,table,414,128,695,989
10-1-1-6-2264_70_jpg.rf.3402a1a95ad04f378573f03610edfd7a.jpg,793,1123,table,115,124,686,490
10-1-1-34-7043_189_jpg.rf.30dc44b02c2a305d01ed97ef4285715a.jpg,793,1123,table,119,319,706,642
10-1-1-6-2208_7_jpg.rf.4739b97ce801b0c9ffd703818fc30244.jpg,793,1123,table,206,74,538,161
10-1-1-6-2208_7_jpg.rf.4739b97ce801b0c9ffd703818fc30244.jpg,793,1123,table,130,334,624,471
10-1-1-6-2208_7_jpg.rf.4739b97ce801b0c9ffd703818fc30244.jpg,793,1123,table,127,786,665,832
10-1-1-32-3478_3_jpg.rf.679952ba78159c1b7eb60f6744e473af.jpg,816,1056,table,171,28,641,244
63_59_jpg.rf.0e1815d3e6ec9e967194e9d3b0f8eee3.jpg,794,1123,table,133,506,258,520
63_59_jpg.rf.0e1815d3e6ec9e967194e9d3b0f8eee3.jpg,794,1123,table,125,241,549,308
63_59_jpg.rf.0e1815d3e6ec9e967194e9d3b0f8eee3.jpg,794,1123,table,126,361,578,457
63_59_jpg.rf.0e1815d3e6ec9e967194e9d3b0f8eee3.jpg,794,1123,table,119,569,377,977
10-1-1-6-2215_30_jpg.rf.5068708f08f04ffee6803c03f99bd463.jpg,793,1123,table,277,606,537,764
10-1-1-6-2215_30_jpg.rf.5068708f08f04ffee6803c03f99bd463.jpg,793,1123,table,277,263,535,420
10-1-1-6-2218_15_jpg.rf.4f708a6b319740ddfcca7f4943b0a0c3.jpg,816,1056,table,412,135,684,336
10-1-1-6-2218_15_jpg.rf.4f708a6b319740ddfcca7f4943b0a0c3.jpg,816,1056,table,127,171,395,299
10-1-1-34-6981_20_jpg.rf.0d5d809347dc2d89bfca58bc4b9b159f.jpg,793,1123,table,264,494,547,594
10-1-1-34-6981_20_jpg.rf.0d5d809347dc2d89bfca58bc4b9b159f.jpg,793,1123,table,265,724,546,843
10-1-1-34-6981_20_jpg.rf.0d5d809347dc2d89bfca58bc4b9b159f.jpg,793,1123,table,130,141,680,287
75_321_jpg.rf.3bd5928b401135e72d1457cca7baa381.jpg,563,794,table,13,211,389,766
10-1-1-6-2208_12_jpg.rf.fbf789a0c3e965045b2c130aa647cff1.jpg,793,1123,table,149,180,586,849
6585_593_png.rf.11c646ea3ac39e5703081aa18ac02318.jpg,3312,2544,table,350,428,3032,2119
10-1-1-34-330_9_jpg.rf.9aa87919caf1151074153f3dc657c837.jpg,816,1056,table,187,139,630,522
10-1-1-33-1967_7_jpg.rf.6a17691ca5e29de893902a75f5dad47a.jpg,816,1056,table,409,134,756,264
10-1-1-33-1967_7_jpg.rf.6a17691ca5e29de893902a75f5dad47a.jpg,816,1056,table,409,318,756,448
10-1-1-33-152_8_jpg.rf.890803226397db745920c993f4a04f2a.jpg,816,1056,table,264,192,549,375
10-1-1-33-152_8_jpg.rf.890803226397db745920c993f4a04f2a.jpg,816,1056,table,173,505,640,735
77_133_jpg.rf.4d057edd59d1da993119bc5205ebc30b.jpg,589,862,table,14,14,569,341
6_236_jpg.rf.c228e574dbe3a7a53f987729e6558c11.jpg,589,768,table,20,520,564,703
63_51_jpg.rf.b62bc308d8db742aad7f00f2c57f783e.jpg,794,1123,table,118,220,687,329
63_51_jpg.rf.b62bc308d8db742aad7f00f2c57f783e.jpg,794,1123,table,110,403,684,1006
10-1-1-33-1506_16_jpg.rf.da2dc5e0add6540d93075c707fcccddd.jpg,816,1056,table,94,248,546,550
10-1-1-6-2346_4_jpg.rf.4db8a1a128a45c381e69b696c3f78b6c.jpg,816,1056,table,200,304,614,407
10-1-1-6-2346_4_jpg.rf.4db8a1a128a45c381e69b696c3f78b6c.jpg,816,1056,table,186,520,628,623
87_154_jpg.rf.e57f4316ec11ad26d4de77c8c85a67de.jpg,602,841,table,11,646,586,806
87_11_jpg.rf.43bcf75bfa314090b5a0af2f9c0905c8.jpg,602,841,table,11,34,586,806
10-1-1-8-2160_5_jpg.rf.3ebf2c67636268e60f0a9da5286772c1.jpg,816,1056,table,444,740,703,927
10-1-1-6-2255_4_jpg.rf.b5c1ca7a5a5d292e6d6031b7a42c7060.jpg,816,1056,table,408,830,754,926
10-1-1-33-5766_4_jpg.rf.97c9aff64d18c64c5ea002e455ec1351.jpg,816,1056,table,85,109,373,226
76_269_jpg.rf.41133a33ef30484b1de1bcbe59bbb454.jpg,576,887,table,11,123,557,389
81_178_jpg.rf.885074d61fd1f891d900697a97075330.jpg,794,1126,table,114,400,676,665
10-1-1-7-2123_2_jpg.rf.8faa68262858261e5c0cc89006222e54.jpg,816,1056,table,137,869,657,971
6_18_jpg.rf.d24265bab0ee4b91572c5629eba9be3e.jpg,589,768,table,123,497,422,594
6_18_jpg.rf.d24265bab0ee4b91572c5629eba9be3e.jpg,589,768,table,41,180,423,256
10-1-1-6-2223_5_jpg.rf.69b6bcab56aaf9201cfda140215d017b.jpg,794,1123,table,227,82,570,188
10-1-1-6-2223_5_jpg.rf.69b6bcab56aaf9201cfda140215d017b.jpg,794,1123,table,100,255,696,322
10-1-1-7-2186_34_jpg.rf.13980db6ba76862645aac59c34305c5a.jpg,816,1056,table,191,100,622,948
10-1-1-6-2327_4_jpg.rf.fec5d7bf9d0f99cc972d2cedb6da72a8.jpg,816,1056,table,87,74,726,682
83_9_jpg.rf.a30eef0b85d9c0e3cc69521373863411.jpg,816,1056,table,180,127,664,768
10-1-1-7-2115_14_jpg.rf.bdab46ee126ad2d19b6f2b755858172a.jpg,816,1056,table,201,118,612,230
10-1-1-33-152_5_jpg.rf.c9c0b1d2167b7865914ed1bdb76ee8b0.jpg,816,1056,table,174,191,640,402
10-1-1-33-152_5_jpg.rf.c9c0b1d2167b7865914ed1bdb76ee8b0.jpg,816,1056,table,256,661,558,745
6114_062_png.rf.51cc9e8676734df45035823799aaf136.jpg,2552,3300,table,1268,527,2148,928
6_114_jpg.rf.0d7685efba63be8f8745a1d6ac987c1c.jpg,589,768,table,110,363,473,557
65_2_jpg.rf.12209c1999d2189988f90eb58cdefd03.jpg,535,535,table,26,301,360,468
63_54_jpg.rf.17b078e3956ad66468108d70b814b42a.jpg,794,1123,table,118,122,684,261
63_54_jpg.rf.17b078e3956ad66468108d70b814b42a.jpg,794,1123,table,110,309,680,825
63_54_jpg.rf.17b078e3956ad66468108d70b814b42a.jpg,794,1123,table,117,934,673,1004
63_43_jpg.rf.ee21a0bbdcf1148c5a77ccd122e2376c.jpg,794,1123,table,111,463,680,937
10-1-1-7-2172_4_jpg.rf.eca1a467685578650027acd75f3e4436.jpg,816,1056,table,251,174,569,315
60_84_jpg.rf.7bd753cf5196092d91f19cc63c5b0dcd.jpg,469,796,table,12,127,416,309
67_12_jpg.rf.370c3d43dd170c373ba649488ef7d9f5.jpg,795,1123,table,119,538,673,858
67_12_jpg.rf.370c3d43dd170c373ba649488ef7d9f5.jpg,795,1123,table,155,114,657,452
10-1-1-7-2186_33_jpg.rf.2ad2643f783b6095e01a942a8444bf46.jpg,816,1056,table,191,100,623,952
83_84_jpg.rf.596f470a349882133a11b30b8628f8eb.jpg,816,1056,table,185,203,377,260
83_84_jpg.rf.596f470a349882133a11b30b8628f8eb.jpg,816,1056,table,185,281,322,339
83_84_jpg.rf.596f470a349882133a11b30b8628f8eb.jpg,816,1056,table,186,396,596,839
6_93_jpg.rf.6e932ec734e98f2a23948212ebfed259.jpg,589,768,table,79,30,502,556
6_93_jpg.rf.6e932ec734e98f2a23948212ebfed259.jpg,589,768,table,79,592,502,690
66_5_jpg.rf.3dfb0c9b38845a262088c5c243d1900d.jpg,793,1123,table,108,303,484,410
10-1-1-6-2321_19_jpg.rf.33584c8499c7dadde52c058134ab08b2.jpg,793,1123,table,225,848,641,907
64_17_jpg.rf.80d97df62e976c39b48e5f0d9b856c72.jpg,2261,3200,table,300,1112,1815,1843
87_34_jpg.rf.b3c587cb69050837918c1f1000186406.jpg,602,841,table,11,55,586,622
6_33_jpg.rf.a30f2359fc7dca8b1b74d8526f8459d5.jpg,589,768,table,48,582,507,657
6_33_jpg.rf.a30f2359fc7dca8b1b74d8526f8459d5.jpg,589,768,table,10,30,559,249
64_35_jpg.rf.8c9768aa5eb3f941e3b036bdf5d56dca.jpg,2261,3200,table,341,925,1867,2593
87_21_jpg.rf.4e80d93740841f01728958bddfa021e9.jpg,602,841,table,11,434,588,641
6_26_jpg.rf.936d6851e1810453bbeb1a30f64bc62b.jpg,589,768,table,11,385,567,519
6415_046_png.rf.b284aeb80710e75545c5913f9a69e637.jpg,2552,3300,table,202,259,2389,2785
10-1-1-7-2119_22_jpg.rf.62968ad4c78afa822817f22f91ec26a2.jpg,816,1056,table,62,288,517,563
83_80_jpg.rf.1069a447ed3cc82e4a255ae8cd36255b.jpg,816,1056,table,190,266,648,832
10-1-1-8-2123_5_jpg.rf.b7f06224f177499300c2083b55c41144.jpg,816,1056,table,187,623,672,889
87_47_jpg.rf.cab357e0dd2aca87d1dedfc07d23df89.jpg,602,841,table,11,33,586,493
10-1-1-7-2189_4_jpg.rf.23d833800afbeee40e98fe550b573b75.jpg,816,1056,table,60,100,386,994
10-1-1-7-2189_4_jpg.rf.23d833800afbeee40e98fe550b573b75.jpg,816,1056,table,426,85,753,993
10-1-1-6-2318_8_jpg.rf.4c584d9be48b86c0e5195492a683c875.jpg,816,1056,table,68,559,395,769
10-1-1-7-2156_4_jpg.rf.e04e9d0587b75b723a49090d51a74e03.jpg,816,1056,table,440,174,711,274
6790_011_png.rf.4e4ce0e460eca69d40fd3770fdd4515e.jpg,3312,2544,table,601,504,2666,1858
10-1-1-7-2115_13_jpg.rf.3e0f2b7e829ed5b8e63965c093074547.jpg,816,1056,table,155,119,658,518
10-1-1-7-2119_23_jpg.rf.baf8c23b4dae705dc5a66b4b412c5d2e.jpg,816,1056,table,62,655,428,708
10-1-1-7-2119_23_jpg.rf.baf8c23b4dae705dc5a66b4b412c5d2e.jpg,816,1056,table,62,125,516,400
10-1-1-7-2108_3_jpg.rf.bf93820d8841a575df83c6f51cce0b58.jpg,816,1056,table,235,337,374,447
10-1-1-7-2108_3_jpg.rf.bf93820d8841a575df83c6f51cce0b58.jpg,816,1056,table,59,121,198,291
10-1-1-7-2108_3_jpg.rf.bf93820d8841a575df83c6f51cce0b58.jpg,816,1056,table,237,144,371,268
10-1-1-7-2108_3_jpg.rf.bf93820d8841a575df83c6f51cce0b58.jpg,816,1056,table,61,330,196,455
10-1-1-6-2327_7_jpg.rf.806eb3dac7b391c2de0a286bcae9c7c0.jpg,816,1056,table,108,395,695,613
83_81_jpg.rf.444e1b8b7167ceb9c6c68817b45c13d4.jpg,816,1056,table,186,228,665,462
83_81_jpg.rf.444e1b8b7167ceb9c6c68817b45c13d4.jpg,816,1056,table,186,501,665,847
88_226_jpg.rf.ef11aefdcf4f27b46ae7e509b94a15ae.jpg,819,1105,table,100,126,716,792
10-1-1-7-2183_6_jpg.rf.11de4439d559d6a2ccdedf5a8c054e49.jpg,816,1056,table,159,98,632,250
10-1-1-6-2266_7_jpg.rf.3344470ed98e8d846abe277dc7aee0a4.jpg,816,1056,table,84,26,361,395
10-1-1-6-2266_7_jpg.rf.3344470ed98e8d846abe277dc7aee0a4.jpg,816,1056,table,100,449,345,554
10-1-1-7-2108_18_jpg.rf.cf050d36e23da59984e9584add168f39.jpg,816,1056,table,61,120,720,407
6814_006_png.rf.f4765c8dc5aacc6f66633720e24c12b1.jpg,2552,3300,table,154,379,2035,2728
89_285_jpg.rf.b92cce37676507b6e5f69d5fe6f6c0e7.jpg,664,890,table,92,417,585,798
10-1-1-7-2112_16_jpg.rf.1d364e5f88ce282ae4a15d13307cd864.jpg,816,1056,table,164,430,652,669
83_76_jpg.rf.b4af87a4d85c4e8d0c3096dedaa43007.jpg,816,1056,table,186,438,665,847
10-1-1-6-2321_32_jpg.rf.705d04b3be45c88a7fc97995e2425ef6.jpg,793,1123,table,193,559,672,929
10-1-1-8-2124_7_jpg.rf.a3af0aaf8549eee63bb28ca3cc564b5d.jpg,724,992,table,58,132,664,377
81_86_jpg.rf.58fb219b2a161041c119507b7e3a4750.jpg,794,1126,table,112,190,673,755
77_289_jpg.rf.c75e183bdacc915be38d80f100778645.jpg,589,862,table,14,153,569,396
77_289_jpg.rf.c75e183bdacc915be38d80f100778645.jpg,589,862,table,14,519,569,825
10-1-1-8-2117_32_jpg.rf.d7adbe09f4dfb333d225d1444ca81291.jpg,816,1056,table,94,442,724,743
10-1-1-8-2117_32_jpg.rf.d7adbe09f4dfb333d225d1444ca81291.jpg,816,1056,table,94,127,724,355
10-1-1-8-2121_3_jpg.rf.ba00f5d7177dee4d4d4097ebab70850a.jpg,793,1123,table,65,128,373,479
10-1-1-8-2121_4_jpg.rf.2cd9a56fa59874508223f7040e89f516.jpg,793,1123,table,73,508,370,791
83_15_jpg.rf.76c22855658ca91378b9540d976e9495.jpg,816,1056,table,187,129,664,833
88_228_jpg.rf.3ca5c51e9d8f8793fba281089b341ee5.jpg,819,1105,table,100,314,716,1008
82_210_jpg.rf.667cc8f40f8545271827981d5b4549a3.jpg,559,875,table,66,371,367,499
10-1-1-7-2122_17_jpg.rf.3e7a92cf3ce64b93a28a1255273ec9b8.jpg,793,1123,table,167,153,688,538
88_225_jpg.rf.618fab19f648df9f3e23e6ad201aff4d.jpg,819,1105,table,96,125,714,1010
10-1-1-8-2114_9_jpg.rf.3009ee7e7cbc2cb0058cde2f853db2f4.jpg,816,1056,table,76,117,362,197
10-1-1-8-2114_9_jpg.rf.3009ee7e7cbc2cb0058cde2f853db2f4.jpg,816,1056,table,96,256,341,336
10-1-1-8-2114_9_jpg.rf.3009ee7e7cbc2cb0058cde2f853db2f4.jpg,816,1056,table,77,395,361,475
89_282_jpg.rf.39489ca79be44f90ffad2882650bb914.jpg,664,890,table,77,518,571,610
89_282_jpg.rf.39489ca79be44f90ffad2882650bb914.jpg,664,890,table,77,644,571,729
89_282_jpg.rf.39489ca79be44f90ffad2882650bb914.jpg,664,890,table,77,116,571,321
89_282_jpg.rf.39489ca79be44f90ffad2882650bb914.jpg,664,890,table,77,375,571,485
10-1-1-6-2216_1_jpg.rf.059423173b2e242688beb280357d60e1.jpg,816,1056,table,420,222,729,326
10-1-1-6-2297_10_jpg.rf.658838944bab9c8c4b0c0d028f5f88af.jpg,816,1056,table,102,116,688,1007
88_219_jpg.rf.18d21041887f79f38d77f7552f40d9bd.jpg,819,1105,table,97,343,713,670
81_91_jpg.rf.c803b4a699c65440af29f78b46362a7d.jpg,794,1126,table,114,640,673,715
81_91_jpg.rf.c803b4a699c65440af29f78b46362a7d.jpg,794,1126,table,114,734,674,890
93_158_jpg.rf.254b13990e0982079036d2231195ca0e.jpg,563,794,table,31,374,436,707
92_23_jpg.rf.82c16d93b0fb671a06a0d1ddd05ff475.jpg,563,794,table,53,432,450,668
10-1-1-7-2153_5_jpg.rf.b7dd1a36e6824897e9d504f99e1262ec.jpg,816,1056,table,427,577,735,786
10-1-1-6-2272_19_jpg.rf.d08bcf50ad5527a3a0a8f25cf8e7d435.jpg,816,1056,table,419,94,751,211
93_133_jpg.rf.2a7c333309eaf703e237d3d281ef6878.jpg,563,794,table,31,273,439,684
10-1-1-6-2299_12_jpg.rf.0570fa903de15cdd160b14559bf27595.jpg,793,1123,table,127,139,685,320
10-1-1-6-2272_17_jpg.rf.2ca64f0cd119f548b54bf2cadc1f7c32.jpg,816,1056,table,82,93,386,191
10-1-1-6-2272_17_jpg.rf.2ca64f0cd119f548b54bf2cadc1f7c32.jpg,816,1056,table,420,95,755,284
10-1-1-6-2280_13_jpg.rf.fc4c0ad8f9701e47c309fad737ee2a8c.jpg,816,1056,table,160,523,576,607
10-1-1-6-2277_10_jpg.rf.242f37583d99ec55799e7f180e93e04f.jpg,816,1056,table,72,204,389,308
10-1-1-6-2277_10_jpg.rf.242f37583d99ec55799e7f180e93e04f.jpg,816,1056,table,72,70,388,174
10-1-1-6-2286_3_jpg.rf.9437f0c8d9743eb0a860651ea1fb2c42.jpg,816,1056,table,101,226,391,419
77_292_jpg.rf.5c4840e6cfc21fd17a02a2191c5c79e8.jpg,589,862,table,16,96,567,475
77_292_jpg.rf.5c4840e6cfc21fd17a02a2191c5c79e8.jpg,589,862,table,16,519,567,651
77_292_jpg.rf.5c4840e6cfc21fd17a02a2191c5c79e8.jpg,589,862,table,16,696,566,825
84_182_jpg.rf.dcb0a814e5bb066abfc94015ebbf391d.jpg,674,920,table,57,347,613,757
10-1-1-6-2284_7_jpg.rf.77f62fdf86e23759066eec1d7f7ca276.jpg,816,1056,table,124,268,342,359
10-1-1-6-2299_6_jpg.rf.9d391900f202fdf0fb9010bb018e2d78.jpg,793,1123,table,200,143,613,424
89_38_jpg.rf.5b217f35986e88dfdea31b7b4aebdb94.jpg,664,890,table,77,190,571,450
89_38_jpg.rf.5b217f35986e88dfdea31b7b4aebdb94.jpg,664,890,table,77,536,571,766
78_335_jpg.rf.81342f2eb7210baab237c5d27c5ac4e9.jpg,794,503,table,11,11,741,489
92_27_jpg.rf.bba3155a0ad43e9ecd9749e9bca8bf0b.jpg,563,794,table,51,113,448,373
92_27_jpg.rf.bba3155a0ad43e9ecd9749e9bca8bf0b.jpg,563,794,table,51,434,448,492
93_167_jpg.rf.30cea0d85ae26502e1a951f3ebcb00cf.jpg,563,794,table,31,581,435,679
93_212_jpg.rf.c63c879225e8d94f1554891e6e005639.jpg,563,794,table,31,509,436,698
78_326_jpg.rf.37ecb77791f47903e2b749f6417be546.jpg,503,802,table,11,81,487,788
84_84_jpg.rf.a1ed6053be49b2b24609fdbd26edb359.jpg,674,920,table,57,71,612,867
85_231_jpg.rf.5c3fc397617bd17a11cf9a8e882e764d.jpg,418,706,table,40,194,166,310
85_231_jpg.rf.5c3fc397617bd17a11cf9a8e882e764d.jpg,418,706,table,40,363,166,417
85_231_jpg.rf.5c3fc397617bd17a11cf9a8e882e764d.jpg,418,706,table,40,470,145,647
